SSH-2.0-ssh2js1.4.0
SSH-2.0-OpenSSH_7.6p1 Ubuntu-4ubuntu0.5
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 4.00, hum: 11.00, atm: 0.00 , loc: $GNGGA,000032.264,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*57 }
{ Id: 'A1', pm25: 20.00, pm10: 31.00, temp: 3.00, hum: 18.00, atm: 251.00 , loc: $GNGGA,163631.000,4900.5019,N,00825.4876,E,0,2,,53.5,M,47.9,M,,*64 }
{ Id: 'A1', pm25: 23.00, pm10: 33.00, temp: 5.00, hum: 17.00, atm: 252.00 , loc: $GNGGA,163642.000,4900.5020,N,00825.4876,E,1,3,13.40,53.6,M,47.9,M,,*41 }
{ Id: 'A1', pm25: 22.00, pm10: 32.00, temp: 8.00, hum: 14.00, atm: 253.00 , loc: $GNGGA,163653.000,4900.5021,N,00825.4875,E,1,3,13.42,53.6,M,47.9,M,,*41 }
{ Id: 'A1', pm25: 20.00, pm10: 30.00, temp: 5.00, hum: 17.00, atm: 254.00 , loc: $GNGGA,163704.000,4900.5021,N,00825.4871,E,1,3,13.47,53.7,M,47.9,M,,*42 }
{ Id: 'A1', pm25: 24.00, pm10: 32.00, temp: 7.00, hum: 19.00, atm: 255.00 , loc: $GNGGA,163715.000,4900.5020,N,00825.4871,E,1,3,13.52,53.8,M,47.9,M,,*48 }
{ Id: 'A1', pm25: 20.00, pm10: 33.00, temp: 9.00, hum: 11.00, atm: 256.00 , loc: $GNGGA,163726.000,4900.5020,N,00825.4869,E,1,3,13.57,53.9,M,47.9,M,,*45 }
{ Id: 'A1', pm25: 23.00, pm10: 30.00, temp: 8.00, hum: 12.00, atm: 257.00 , loc: $GNGGA,163737.000,4900.5022,N,00825.4877,E,1,3,13.61,53.8,M,47.9,M,,*4C }
{ Id: 'A1', pm25: 24.00, pm10: 32.00, temp: 7.00, hum: 13.00, atm: 258.00 , loc: $GNGGA,163748.000,4900.5023,N,00825.4874,E,1,3,13.64,53.8,M,47.9,M,,*43 }
{ Id: 'A1', pm25: 21.00, pm10: 33.00, temp: 9.00, hum: 14.00, atm: 259.00 , loc: $GNGGA,163759.000,4900.5020,N,00825.4876,E,1,3,13.69,53.9,M,47.9,M,,*4E }
{ Id: 'A1', pm25: 20.00, pm10: 33.00, temp: 9.00, hum: 14.00, atm: 260.00 , loc: $GNGGA,163810.000,4900.5023,N,00825.4871,E,1,3,13.72,53.8,M,47.9,M,,*43 }
{ Id: 'A1', pm25: 20.00, pm10: 30.00, temp: 4.00, hum: 14.00, atm: 261.00 , loc: $GNGGA,163821.000,4900.5019,N,00825.4877,E,1,3,13.78,53.6,M,47.9,M,,*4A }
{ Id: 'A1', pm25: 22.00, pm10: 31.00, temp: 5.00, hum: 13.00, atm: 262.00 , loc: $GNGGA,163832.000,4900.4996,N,00825.4941,E,1,3,13.81,53.8,M,47.9,M,,*4B }
{ Id: 'A1', pm25: 24.00, pm10: 33.00, temp: 6.00, hum: 12.00, atm: 263.00 , loc: $GNGGA,163843.000,4900.4938,N,00825.5254,E,1,3,13.85,54.1,M,47.9,M,,*4D }
{ Id: 'A1', pm25: 24.00, pm10: 30.00, temp: 3.00, hum: 18.00, atm: 264.00 , loc: $GNGGA,163855.000,4900.4838,N,00825.5846,E,1,3,13.90,54.6,M,47.9,M,,*41 }
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 6.00, hum: 16.00, atm: 265.00 , loc: $GNGGA,163907.000,4900.4805,N,00825.6047,E,1,3,13.94,55.1,M,47.9,M,,*41 }
{ Id: 'A1', pm25: 24.00, pm10: 32.00, temp: 5.00, hum: 14.00, atm: 266.00 , loc: $GNGGA,163918.000,4900.4756,N,00825.6353,E,1,3,13.99,55.5,M,47.9,M,,*49 }
{ Id: 'A1', pm25: 24.00, pm10: 31.00, temp: 2.00, hum: 10.00, atm: 267.00 , loc: $GNGGA,163929.000,4900.4731,N,00825.6484,E,1,3,14.02,55.8,M,47.9,M,,*4F }
{ Id: 'A1', pm25: 24.00, pm10: 31.00, temp: 5.00, hum: 15.00, atm: 268.00 , loc: $GNGGA,163940.000,4900.4707,N,00825.6583,E,1,3,14.08,56.0,M,47.9,M,,*42 }
{ Id: 'A1', pm25: 24.00, pm10: 34.00, temp: 5.00, hum: 13.00, atm: 269.00 , loc: $GNGGA,163951.000,4900.4679,N,00825.6608,E,1,3,14.10,56.2,M,47.9,M,,*41 }
{ Id: 'A1', pm25: 22.00, pm10: 34.00, temp: 3.00, hum: 15.00, atm: 270.00 , loc: $GNGGA,164002.000,4900.4642,N,00825.6555,E,1,3,14.15,56.2,M,47.9,M,,*4F }
{ Id: 'A1', pm25: 22.00, pm10: 32.00, temp: 5.00, hum: 19.00, atm: 271.00 , loc: $GNGGA,164013.000,4900.4721,N,00825.6393,E,1,3,14.19,56.2,M,47.9,M,,*4B }
{ Id: 'A1', pm25: 22.00, pm10: 33.00, temp: 5.00, hum: 13.00, atm: 272.00 , loc: $GNGGA,164024.000,4900.4792,N,00825.6137,E,0,3,,56.2,M,47.9,M,,*69 }
{ Id: 'A1', pm25: 24.00, pm10: 34.00, temp: 6.00, hum: 13.00, atm: 273.00 , loc: $GNGGA,164035.000,4900.4777,N,00825.6258,E,0,3,,56.2,M,47.9,M,,*68 }
{ Id: 'A1', pm25: 21.00, pm10: 31.00, temp: 4.00, hum: 14.00, atm: 274.00 , loc: $GNGGA,164046.000,4900.4660,N,00825.6583,E,0,3,,56.2,M,47.9,M,,*6A }
{ Id: 'A1', pm25: 21.00, pm10: 31.00, temp: 9.00, hum: 10.00, atm: 275.00 , loc: $GNGGA,164057.000,4900.4679,N,00825.6664,E,0,3,,56.1,M,47.9,M,,*6B }
{ Id: 'A1', pm25: 23.00, pm10: 31.00, temp: 2.00, hum: 19.00, atm: 276.00 , loc: $GNGGA,164108.000,4900.4653,N,00825.6808,E,0,3,,56.1,M,47.9,M,,*6C }
{ Id: 'A1', pm25: 20.00, pm10: 33.00, temp: 5.00, hum: 10.00, atm: 277.00 , loc: $GNGGA,164119.000,4900.4784,N,00825.5925,E,0,3,,56.1,M,47.9,M,,*6A }
{ Id: 'A1', pm25: 20.00, pm10: 31.00, temp: 7.00, hum: 17.00, atm: 278.00 , loc: $GNGGA,164130.000,4900.4957,N,00825.4634,E,1,3,14.48,54.0,M,47.9,M,,*4A }
{ Id: 'A1', pm25: 22.00, pm10: 32.00, temp: 2.00, hum: 15.00, atm: 279.00 , loc: $GNGGA,164141.000,4900.4940,N,00825.4868,E,1,3,14.53,54.2,M,47.9,M,,*45 }
{ Id: 'A1', pm25: 21.00, pm10: 33.00, temp: 3.00, hum: 10.00, atm: 280.00 , loc: $GNGGA,164153.000,4900.4847,N,00825.5271,E,0,3,,54.3,M,47.9,M,,*6E }
{ Id: 'A1', pm25: 22.00, pm10: 34.00, temp: 5.00, hum: 11.00, atm: 281.00 , loc: $GNGGA,164204.000,4900.4785,N,00825.5732,E,0,3,,54.3,M,47.9,M,,*6C }
{ Id: 'A1', pm25: 20.00, pm10: 32.00, temp: 5.00, hum: 15.00, atm: 282.00 , loc: $GNGGA,164215.000,4900.4858,N,00825.5831,E,0,3,,54.3,M,47.9,M,,*6F }
{ Id: 'A1', pm25: 24.00, pm10: 34.00, temp: 4.00, hum: 15.00, atm: 283.00 , loc: $GNGGA,164226.000,4900.4932,N,00825.5530,E,0,3,,54.4,M,47.9,M,,*69 }
{ Id: 'A1', pm25: 22.00, pm10: 31.00, temp: 3.00, hum: 15.00, atm: 284.00 , loc: $GNGGA,164237.000,4900.4911,N,00825.5468,E,0,3,,54.6,M,47.9,M,,*66 }
SSH-2.0-OpenSSH_7.6p1 Ubuntu-4ubuntu0.5
{ Id: 'A1', pm25: 23.00, pm10: 33.00, temp: 4.00, hum: 19.00, atm: 285.00 , loc: $GNGGA,164248.000,4900.4922,N,00825.5323,E,1,3,14.78,54.5,M,47.9,M,,*40 }
{ Id: 'A1', pm25: 24.00, pm10: 32.00, temp: 9.00, hum: 16.00, atm: 286.00 , loc: $GNGGA,164259.000,4900.4938,N,00825.5233,E,1,3,14.81,54.5,M,47.9,M,,*4D }
{ Id: 'A1', pm25: 22.00, pm10: 31.00, temp: 9.00, hum: 14.00, atm: 287.00 , loc: $GNGGA,164311.000,4900.4950,N,00825.5537,E,1,3,14.87,54.7,M,47.9,M,,*49 }
{ Id: 'A1', pm25: 24.00, pm10: 30.00, temp: 7.00, hum: 10.00, atm: 288.00 , loc: $GNGGA,164322.000,4900.4922,N,00825.6118,E,1,4,3.52,54.9,M,47.9,M,,*71 }
{ Id: 'A1', pm25: 21.00, pm10: 34.00, temp: 4.00, hum: 11.00, atm: 289.00 , loc: $GNGGA,164333.000,4900.4909,N,00825.6222,E,1,4,3.52,55.4,M,47.9,M,,*7E }
{ Id: 'A1', pm25: 20.00, pm10: 34.00, temp: 9.00, hum: 10.00, atm: 290.00 , loc: $GNGGA,164344.000,4900.5177,N,00825.4044,E,1,4,3.52,57.8,M,47.9,M,,*70 }
{ Id: 'A1', pm25: 20.00, pm10: 33.00, temp: 3.00, hum: 10.00, atm: 291.00 , loc: $GNGGA,164355.000,4900.5185,N,00825.4034,E,1,4,3.52,58.9,M,47.9,M,,*74 }
{ Id: 'A1', pm25: 22.00, pm10: 32.00, temp: 5.00, hum: 13.00, atm: 292.00 , loc: $GNGGA,164406.000,4900.5133,N,00825.4051,E,1,3,3.70,59.2,M,47.9,M,,*76 }
{ Id: 'A1', pm25: 21.00, pm10: 32.00, temp: 4.00, hum: 11.00, atm: 293.00 , loc: $GNGGA,164417.000,4900.5116,N,00825.4052,E,1,3,3.70,59.4,M,47.9,M,,*74 }
{ Id: 'A1', pm25: 23.00, pm10: 31.00, temp: 4.00, hum: 14.00, atm: 294.00 , loc: $GNGGA,164429.000,4900.5117,N,00825.4092,E,1,4,2.70,59.5,M,47.9,M,,*73 }
{ Id: 'A1', pm25: 23.00, pm10: 30.00, temp: 3.00, hum: 18.00, atm: 295.00 , loc: $GNGGA,164440.000,4900.5148,N,00825.4121,E,1,4,3.60,59.6,M,47.9,M,,*7C }
{ Id: 'A1', pm25: 23.00, pm10: 31.00, temp: 7.00, hum: 16.00, atm: 296.00 , loc: $GNGGA,164451.000,4900.5151,N,00825.4127,E,1,4,2.71,60.3,M,47.9,M,,*7C }
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 8.00, hum: 15.00, atm: 297.00 , loc: $GNGGA,164502.000,4900.5181,N,00825.4262,E,1,4,2.71,61.1,M,47.9,M,,*77 }
{ Id: 'A1', pm25: 22.00, pm10: 30.00, temp: 7.00, hum: 18.00, atm: 298.00 , loc: $GNGGA,164513.000,4900.5149,N,00825.4247,E,1,4,2.71,62.0,M,47.9,M,,*76 }
{ Id: 'A1', pm25: 23.00, pm10: 32.00, temp: 4.00, hum: 18.00, atm: 299.00 , loc: $GNGGA,164524.000,4900.5108,N,00825.3959,E,1,4,2.71,62.5,M,47.9,M,,*71 }
{ Id: 'A1', pm25: 22.00, pm10: 31.00, temp: 3.00, hum: 16.00, atm: 300.00 , loc: $GNGGA,164536.000,4900.5115,N,00825.3978,E,1,4,2.71,63.8,M,47.9,M,,*71 }
{ Id: 'A1', pm25: 24.00, pm10: 30.00, temp: 2.00, hum: 10.00, atm: 301.00 , loc: $GNGGA,164547.000,4900.5142,N,00825.4061,E,1,4,2.72,65.1,M,47.9,M,,*7F }
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 5.00, hum: 18.00, atm: 302.00 , loc: $GNGGA,164558.000,4900.5127,N,00825.4035,E,1,4,2.72,66.3,M,47.9,M,,*72 }
{ Id: 'A1', pm25: 20.00, pm10: 33.00, temp: 2.00, hum: 14.00, atm: 303.00 , loc: $GNGGA,164609.000,4900.5151,N,00825.4110,E,1,4,2.72,67.4,M,47.9,M,,*74 }
{ Id: 'A1', pm25: 24.00, pm10: 33.00, temp: 3.00, hum: 18.00, atm: 304.00 , loc: $GNGGA,164620.000,4900.5169,N,00825.4194,E,1,4,2.73,68.8,M,47.9,M,,*7A }
{ Id: 'A1', pm25: 24.00, pm10: 34.00, temp: 2.00, hum: 18.00, atm: 305.00 , loc: $GNGGA,164631.000,4900.5134,N,00825.4195,E,1,4,2.73,70.7,M,47.9,M,,*75 }
{ Id: 'A1', pm25: 20.00, pm10: 34.00, temp: 7.00, hum: 10.00, atm: 306.00 , loc: $GNGGA,164642.000,4900.5151,N,00825.4224,E,1,4,2.73,72.4,M,47.9,M,,*7A }
{ Id: 'A1', pm25: 23.00, pm10: 33.00, temp: 5.00, hum: 12.00, atm: 307.00 , loc: $GNGGA,164653.000,4900.5187,N,00825.4230,E,1,4,2.74,73.9,M,47.9,M,,*7F }
{ Id: 'A1', pm25: 23.00, pm10: 34.00, temp: 5.00, hum: 17.00, atm: 308.00 , loc: $GNGGA,164704.000,4900.5199,N,00825.4297,E,1,4,2.74,75.3,M,47.9,M,,*72 }
{ Id: 'A1', pm25: 22.00, pm10: 31.00, temp: 2.00, hum: 13.00, atm: 309.00 , loc: $GNGGA,164715.000,4900.5157,N,00825.4384,E,1,4,2.74,76.8,M,47.9,M,,*7B }
{ Id: 'A1', pm25: 24.00, pm10: 32.00, temp: 6.00, hum: 12.00, atm: 310.00 , loc: $GNGGA,164726.000,4900.5159,N,00825.4325,E,1,4,2.75,78.0,M,47.9,M,,*79 }
SSH-2.0-OpenSSH_7.6p1 Ubuntu-4ubuntu0.5
{ Id: 'A1', pm25: 20.00, pm10: 32.00, temp: 4.00, hum: 12.00, atm: 311.00 , loc: $GNGGA,164737.000,4900.5199,N,00825.4304,E,1,4,2.75,79.2,M,47.9,M,,*75 }
{ Id: 'A1', pm25: 20.00, pm10: 34.00, temp: 9.00, hum: 15.00, atm: 312.00 , loc: $GNGGA,164748.000,4900.5232,N,00825.4213,E,1,3,3.87,79.9,M,47.9,M,,*78 }
{ Id: 'A1', pm25: 23.00, pm10: 32.00, temp: 7.00, hum: 15.00, atm: 313.00 , loc: $GNGGA,164759.000,4900.5245,N,00825.4165,E,1,3,3.88,79.8,M,47.9,M,,*74 }
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 5.00, hum: 11.00, atm: 314.00 , loc: $GNGGA,164810.000,4900.5239,N,00825.4162,E,1,3,3.89,79.7,M,47.9,M,,*74 }
{ Id: 'A1', pm25: 24.00, pm10: 32.00, temp: 3.00, hum: 10.00, atm: 315.00 , loc: $GNGGA,164821.000,4900.5216,N,00825.4164,E,1,3,3.89,79.3,M,47.9,M,,*79 }
{ Id: 'A1', pm25: 20.00, pm10: 33.00, temp: 8.00, hum: 18.00, atm: 316.00 , loc: $GNGGA,164832.000,4900.5203,N,00825.4235,E,1,3,3.89,79.2,M,47.9,M,,*79 }
{ Id: 'A1', pm25: 20.00, pm10: 31.00, temp: 5.00, hum: 16.00, atm: 317.00 , loc: $GNGGA,164843.000,4900.5212,N,00825.4302,E,1,3,3.90,79.2,M,47.9,M,,*72 }
{ Id: 'A1', pm25: 21.00, pm10: 33.00, temp: 7.00, hum: 16.00, atm: 318.00 , loc: $GNGGA,164854.000,4900.5196,N,00825.4331,E,1,3,3.91,79.6,M,47.9,M,,*7E }
{ Id: 'A1', pm25: 22.00, pm10: 32.00, temp: 6.00, hum: 18.00, atm: 319.00 , loc: $GNGGA,164905.000,4900.5193,N,00825.4312,E,1,3,3.91,80.1,M,47.9,M,,*7E }
{ Id: 'A1', pm25: 21.00, pm10: 33.00, temp: 9.00, hum: 13.00, atm: 320.00 , loc: $GNGGA,164916.000,4900.5202,N,00825.4269,E,1,3,3.92,80.1,M,47.9,M,,*79 }
{ Id: 'A1', pm25: 20.00, pm10: 32.00, temp: 2.00, hum: 19.00, atm: 321.00 , loc: $GNGGA,164928.000,4900.5240,N,00825.4170,E,1,3,3.93,80.1,M,47.9,M,,*78 }
{ Id: 'A1', pm25: 21.00, pm10: 32.00, temp: 6.00, hum: 11.00, atm: 322.00 , loc: $GNGGA,164939.000,4900.5301,N,00825.4057,E,1,4,2.99,79.9,M,47.9,M,,*7A }
{ Id: 'A1', pm25: 22.00, pm10: 34.00, temp: 5.00, hum: 16.00, atm: 323.00 , loc: $GNGGA,164950.000,4900.5297,N,00825.4148,E,1,4,3.00,79.7,M,47.9,M,,*7B }
{ Id: 'A1', pm25: 20.00, pm10: 31.00, temp: 2.00, hum: 16.00, atm: 324.00 , loc: $GNGGA,165001.000,4900.5282,N,00825.4192,E,1,4,3.00,79.8,M,47.9,M,,*7B }
{ Id: 'A1', pm25: 20.00, pm10: 31.00, temp: 9.00, hum: 19.00, atm: 325.00 , loc: $GNGGA,165012.000,4900.5220,N,00825.4135,E,1,4,3.00,80.3,M,47.9,M,,*71 }
{ Id: 'A1', pm25: 24.00, pm10: 30.00, temp: 4.00, hum: 19.00, atm: 326.00 , loc: $GNGGA,165023.000,4900.5210,N,00825.4173,E,1,4,6.18,80.8,M,47.9,M,,*75 }
{ Id: 'A1', pm25: 22.00, pm10: 31.00, temp: 4.00, hum: 18.00, atm: 327.00 , loc: $GNGGA,165034.000,4900.5254,N,00825.4205,E,1,4,6.18,80.9,M,47.9,M,,*70 }
{ Id: 'A1', pm25: 22.00, pm10: 32.00, temp: 6.00, hum: 19.00, atm: 328.00 , loc: $GNGGA,165045.000,4900.5250,N,00825.4240,E,1,4,3.02,81.0,M,47.9,M,,*75 }
{ Id: 'A1', pm25: 24.00, pm10: 31.00, temp: 6.00, hum: 16.00, atm: 329.00 , loc: $GNGGA,165056.000,4900.5223,N,00825.4353,E,1,4,3.02,81.4,M,47.9,M,,*74 }
{ Id: 'A1', pm25: 23.00, pm10: 32.00, temp: 6.00, hum: 18.00, atm: 330.00 , loc: $GNGGA,165108.000,4900.5203,N,00825.4092,E,1,4,3.02,81.8,M,47.9,M,,*7E }
{ Id: 'A1', pm25: 24.00, pm10: 30.00, temp: 7.00, hum: 19.00, atm: 331.00 , loc: $GNGGA,165119.000,4900.5187,N,00825.3881,E,1,4,3.02,82.5,M,47.9,M,,*72 }
{ Id: 'A1', pm25: 21.00, pm10: 31.00, temp: 5.00, hum: 14.00, atm: 332.00 , loc: $GNGGA,165131.000,4900.5220,N,00825.4088,E,1,4,3.03,82.4,M,47.9,M,,*70 }
{ Id: 'A1', pm25: 24.00, pm10: 32.00, temp: 9.00, hum: 19.00, atm: 333.00 , loc: $GNGGA,165142.000,4900.5267,N,00825.4247,E,1,4,3.03,82.6,M,47.9,M,,*74 }
{ Id: 'A1', pm25: 23.00, pm10: 31.00, temp: 2.00, hum: 11.00, atm: 334.00 , loc: $GNGGA,165153.000,4900.5273,N,00825.4268,E,1,4,3.03,82.9,M,47.9,M,,*73 }
{ Id: 'A1', pm25: 20.00, pm10: 30.00, temp: 7.00, hum: 19.00, atm: 335.00 , loc: $GNGGA,165204.000,4900.5283,N,00825.4191,E,1,4,3.04,82.7,M,47.9,M,,*71 }
{ Id: 'A1', pm25: 22.00, pm10: 31.00, temp: 9.00, hum: 12.00, atm: 336.00 , loc: $GNGGA,165215.000,4900.5254,N,00825.4251,E,1,4,3.04,82.6,M,47.9,M,,*75 }
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 7.00, hum: 11.00, atm: 337.00 , loc: $GNGGA,165226.000,4900.5256,N,00825.4224,E,1,4,3.05,83.0,M,47.9,M,,*73 }
{ Id: 'A1', pm25: 20.00, pm10: 34.00, temp: 3.00, hum: 12.00, atm: 338.00 , loc: $GNGGA,165237.000,4900.5271,N,00825.4272,E,1,4,3.05,84.1,M,47.9,M,,*73 }
{ Id: 'A1', pm25: 23.00, pm10: 32.00, temp: 5.00, hum: 16.00, atm: 339.00 , loc: $GNGGA,165248.000,4900.5245,N,00825.4053,E,1,4,3.05,85.5,M,47.9,M,,*78 }
{ Id: 'A1', pm25: 24.00, pm10: 30.00, temp: 7.00, hum: 19.00, atm: 340.00 , loc: $GNGGA,165259.000,4900.5194,N,00825.3959,E,1,4,3.06,87.3,M,47.9,M,,*74 }
